Unnamed: 0,Month,PLANT_NAME,MATERIAL_NAME,ACTUAL_OUTBOUND_MT,PREDICTED_OUTBOUND_MT,LABEL
,2024-01-01,CHINA-WAREHOUSE,MAT-0001,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0001
2628.0,2024-07-01,CHINA-WAREHOUSE,MAT-0043,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0043
2629.0,2024-07-01,CHINA-WAREHOUSE,MAT-0044,0.0,6.1875,2024-07-01 | CHINA-WAREHOUSE | MAT-0044
2630.0,2024-07-01,CHINA-WAREHOUSE,MAT-0045,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0045
2631.0,2024-07-01,CHINA-WAREHOUSE,MAT-0046,0.45,46.25549999999992,2024-07-01 | CHINA-WAREHOUSE | MAT-0046
2632.0,2024-07-01,CHINA-WAREHOUSE,MAT-0047,116.26,124.34620000000012,2024-07-01 | CHINA-WAREHOUSE | MAT-0047
2633.0,2024-07-01,CHINA-WAREHOUSE,MAT-0048,0.0,0.0633,2024-07-01 | CHINA-WAREHOUSE | MAT-0048
2634.0,2024-07-01,CHINA-WAREHOUSE,MAT-0049,198.2,223.9904000000003,2024-07-01 | CHINA-WAREHOUSE | MAT-0049
2635.0,2024-07-01,CHINA-WAREHOUSE,MAT-0050,30.26,20.9406,2024-07-01 | CHINA-WAREHOUSE | MAT-0050
2636.0,2024-07-01,CHINA-WAREHOUSE,MAT-0051,0.0,0.0011,2024-07-01 | CHINA-WAREHOUSE | MAT-0051
2637.0,2024-07-01,CHINA-WAREHOUSE,MAT-0052,1.2,0.6960000000000008,2024-07-01 | CHINA-WAREHOUSE | MAT-0052
2638.0,2024-07-01,CHINA-WAREHOUSE,MAT-0053,84.38,71.95090000000008,2024-07-01 | CHINA-WAREHOUSE | MAT-0053
2639.0,2024-07-01,CHINA-WAREHOUSE,MAT-0054,0.0,0.3075,2024-07-01 | CHINA-WAREHOUSE | MAT-0054
2640.0,2024-07-01,CHINA-WAREHOUSE,MAT-0055,100.83,121.30680000000002,2024-07-01 | CHINA-WAREHOUSE | MAT-0055
2641.0,2024-07-01,CHINA-WAREHOUSE,MAT-0056,207.33,174.81380000000007,2024-07-01 | CHINA-WAREHOUSE | MAT-0056
2642.0,2024-07-01,CHINA-WAREHOUSE,MAT-0057,0.0,0.3845,2024-07-01 | CHINA-WAREHOUSE | MAT-0057
2643.0,2024-07-01,CHINA-WAREHOUSE,MAT-0058,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0058
2644.0,2024-07-01,CHINA-WAREHOUSE,MAT-0059,0.0,0.0112,2024-07-01 | CHINA-WAREHOUSE | MAT-0059
2645.0,2024-07-01,CHINA-WAREHOUSE,MAT-0060,0.0,4.455,2024-07-01 | CHINA-WAREHOUSE | MAT-0060
2646.0,2024-07-01,CHINA-WAREHOUSE,MAT-0061,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0061
2647.0,2024-07-01,CHINA-WAREHOUSE,MAT-0062,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0062
2648.0,2024-07-01,CHINA-WAREHOUSE,MAT-0063,0.0,0.06875,2024-07-01 | CHINA-WAREHOUSE | MAT-0063
2649.0,2024-07-01,CHINA-WAREHOUSE,MAT-0064,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0064
2650.0,2024-07-01,CHINA-WAREHOUSE,MAT-0065,2.5,5.0626000000000015,2024-07-01 | CHINA-WAREHOUSE | MAT-0065
2651.0,2024-07-01,CHINA-WAREHOUSE,MAT-0066,3.0,4.882999999999999,2024-07-01 | CHINA-WAREHOUSE | MAT-0066
2652.0,2024-07-01,CHINA-WAREHOUSE,MAT-0067,0.0,0.4128,2024-07-01 | CHINA-WAREHOUSE | MAT-0067
2653.0,2024-07-01,CHINA-WAREHOUSE,MAT-0068,0.0,2.4075,2024-07-01 | CHINA-WAREHOUSE | MAT-0068
2654.0,2024-07-01,CHINA-WAREHOUSE,MAT-0069,0.0,1.0083,2024-07-01 | CHINA-WAREHOUSE | MAT-0069
2655.0,2024-07-01,CHINA-WAREHOUSE,MAT-0070,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0070
2656.0,2024-07-01,CHINA-WAREHOUSE,MAT-0071,0.0,2.09,2024-07-01 | CHINA-WAREHOUSE | MAT-0071
2657.0,2024-07-01,CHINA-WAREHOUSE,MAT-0072,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0072
2658.0,2024-07-01,CHINA-WAREHOUSE,MAT-0073,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0073
2659.0,2024-07-01,CHINA-WAREHOUSE,MAT-0074,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0074
2660.0,2024-07-01,CHINA-WAREHOUSE,MAT-0075,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0075
2661.0,2024-07-01,CHINA-WAREHOUSE,MAT-0076,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0076
2662.0,2024-07-01,CHINA-WAREHOUSE,MAT-0077,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0077
2663.0,2024-07-01,CHINA-WAREHOUSE,MAT-0078,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0078
2664.0,2024-07-01,CHINA-WAREHOUSE,MAT-0079,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0079
2665.0,2024-07-01,CHINA-WAREHOUSE,MAT-0080,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0080
2666.0,2024-07-01,CHINA-WAREHOUSE,MAT-0081,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0081
2667.0,2024-07-01,CHINA-WAREHOUSE,MAT-0082,157.53,131.84750000000014,2024-07-01 | CHINA-WAREHOUSE | MAT-0082
2668.0,2024-07-01,CHINA-WAREHOUSE,MAT-0083,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0083
2669.0,2024-07-01,CHINA-WAREHOUSE,MAT-0084,488.34,622.0837999999993,2024-07-01 | CHINA-WAREHOUSE | MAT-0084
2670.0,2024-07-01,CHINA-WAREHOUSE,MAT-0085,1.61,10.67975,2024-07-01 | CHINA-WAREHOUSE | MAT-0085
2671.0,2024-07-01,CHINA-WAREHOUSE,MAT-0086,6.88,6.348199999999997,2024-07-01 | CHINA-WAREHOUSE | MAT-0086
2672.0,2024-07-01,CHINA-WAREHOUSE,MAT-0087,0.0,0.8665,2024-07-01 | CHINA-WAREHOUSE | MAT-0087
2673.0,2024-07-01,CHINA-WAREHOUSE,MAT-0088,0.0,0.004,2024-07-01 | CHINA-WAREHOUSE | MAT-0088
2674.0,2024-07-01,CHINA-WAREHOUSE,MAT-0089,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0089
2675.0,2024-07-01,CHINA-WAREHOUSE,MAT-0090,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0090
2676.0,2024-07-01,CHINA-WAREHOUSE,MAT-0091,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0091
2677.0,2024-07-01,CHINA-WAREHOUSE,MAT-0092,688.9,456.88980000000055,2024-07-01 | CHINA-WAREHOUSE | MAT-0092
2678.0,2024-07-01,CHINA-WAREHOUSE,MAT-0093,0.0,2.2867,2024-07-01 | CHINA-WAREHOUSE | MAT-0093
2679.0,2024-07-01,CHINA-WAREHOUSE,MAT-0094,0.0,0.4986,2024-07-01 | CHINA-WAREHOUSE | MAT-0094
2680.0,2024-07-01,CHINA-WAREHOUSE,MAT-0095,8.82,5.925500000000002,2024-07-01 | CHINA-WAREHOUSE | MAT-0095
2681.0,2024-07-01,CHINA-WAREHOUSE,MAT-0096,0.0,0.4263,2024-07-01 | CHINA-WAREHOUSE | MAT-0096
2682.0,2024-07-01,CHINA-WAREHOUSE,MAT-0097,123.76,78.21800000000009,2024-07-01 | CHINA-WAREHOUSE | MAT-0097
2683.0,2024-07-01,CHINA-WAREHOUSE,MAT-0098,0.0,19.0685,2024-07-01 | CHINA-WAREHOUSE | MAT-0098
2684.0,2024-07-01,CHINA-WAREHOUSE,MAT-0099,349.05,350.6884499999998,2024-07-01 | CHINA-WAREHOUSE | MAT-0099
2685.0,2024-07-01,CHINA-WAREHOUSE,MAT-0100,0.0,1.626,2024-07-01 | CHINA-WAREHOUSE | MAT-0100
2686.0,2024-07-01,CHINA-WAREHOUSE,MAT-0101,0.0,4.590000000000001,2024-07-01 | CHINA-WAREHOUSE | MAT-0101
2687.0,2024-07-01,CHINA-WAREHOUSE,MAT-0102,0.0,0.988,2024-07-01 | CHINA-WAREHOUSE | MAT-0102
2688.0,2024-07-01,CHINA-WAREHOUSE,MAT-0103,2.5,7.0719,2024-07-01 | CHINA-WAREHOUSE | MAT-0103
2689.0,2024-07-01,CHINA-WAREHOUSE,MAT-0104,1.38,4.612049999999997,2024-07-01 | CHINA-WAREHOUSE | MAT-0104
2690.0,2024-07-01,CHINA-WAREHOUSE,MAT-0105,6.88,10.304049999999997,2024-07-01 | CHINA-WAREHOUSE | MAT-0105
2691.0,2024-07-01,CHINA-WAREHOUSE,MAT-0106,0.0,6.2998,2024-07-01 | CHINA-WAREHOUSE | MAT-0106
2692.0,2024-07-01,CHINA-WAREHOUSE,MAT-0107,0.0,2.6579999999999995,2024-07-01 | CHINA-WAREHOUSE | MAT-0107
2693.0,2024-07-01,CHINA-WAREHOUSE,MAT-0108,0.0,3.6696,2024-07-01 | CHINA-WAREHOUSE | MAT-0108
2694.0,2024-07-01,CHINA-WAREHOUSE,MAT-0109,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0109
2695.0,2024-07-01,CHINA-WAREHOUSE,MAT-0110,0.0,0.225,2024-07-01 | CHINA-WAREHOUSE | MAT-0110
2696.0,2024-07-01,CHINA-WAREHOUSE,MAT-0111,99.26,86.46110000000016,2024-07-01 | CHINA-WAREHOUSE | MAT-0111
2697.0,2024-07-01,CHINA-WAREHOUSE,MAT-0112,663.58,601.9838000000011,2024-07-01 | CHINA-WAREHOUSE | MAT-0112
2698.0,2024-07-01,CHINA-WAREHOUSE,MAT-0113,0.05,5.344499999999999,2024-07-01 | CHINA-WAREHOUSE | MAT-0113
2699.0,2024-07-01,CHINA-WAREHOUSE,MAT-0114,31.53,22.2067,2024-07-01 | CHINA-WAREHOUSE | MAT-0114
2700.0,2024-07-01,CHINA-WAREHOUSE,MAT-0115,0.0,1.4020499999999998,2024-07-01 | CHINA-WAREHOUSE | MAT-0115
2701.0,2024-07-01,CHINA-WAREHOUSE,MAT-0116,4.38,3.3463999999999987,2024-07-01 | CHINA-WAREHOUSE | MAT-0116
2702.0,2024-07-01,CHINA-WAREHOUSE,MAT-0117,0.0,0.0748,2024-07-01 | CHINA-WAREHOUSE | MAT-0117
2703.0,2024-07-01,CHINA-WAREHOUSE,MAT-0118,0.0,31.590100000000003,2024-07-01 | CHINA-WAREHOUSE | MAT-0118
2704.0,2024-07-01,CHINA-WAREHOUSE,MAT-0119,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0119
2705.0,2024-07-01,CHINA-WAREHOUSE,MAT-0120,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0120
2706.0,2024-07-01,CHINA-WAREHOUSE,MAT-0121,0.0,5.6925,2024-07-01 | CHINA-WAREHOUSE | MAT-0121
2707.0,2024-07-01,CHINA-WAREHOUSE,MAT-0122,0.0,0.2,2024-07-01 | CHINA-WAREHOUSE | MAT-0122
2708.0,2024-07-01,CHINA-WAREHOUSE,MAT-0123,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0123
2709.0,2024-07-01,CHINA-WAREHOUSE,MAT-0124,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0124
2710.0,2024-07-01,CHINA-WAREHOUSE,MAT-0125,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0125
2711.0,2024-07-01,CHINA-WAREHOUSE,MAT-0126,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0126
2712.0,2024-07-01,CHINA-WAREHOUSE,MAT-0127,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0127
2713.0,2024-07-01,CHINA-WAREHOUSE,MAT-0128,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0128
2714.0,2024-07-01,CHINA-WAREHOUSE,MAT-0129,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0129
2715.0,2024-07-01,CHINA-WAREHOUSE,MAT-0130,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0130
2716.0,2024-07-01,CHINA-WAREHOUSE,MAT-0131,0.0,0.2475,2024-07-01 | CHINA-WAREHOUSE | MAT-0131
2717.0,2024-07-01,CHINA-WAREHOUSE,MAT-0132,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0132
2718.0,2024-07-01,CHINA-WAREHOUSE,MAT-0133,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0133
2719.0,2024-07-01,CHINA-WAREHOUSE,MAT-0134,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0134
2720.0,2024-07-01,CHINA-WAREHOUSE,MAT-0135,0.0,2.8875,2024-07-01 | CHINA-WAREHOUSE | MAT-0135
2721.0,2024-07-01,CHINA-WAREHOUSE,MAT-0136,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0136
2722.0,2024-07-01,CHINA-WAREHOUSE,MAT-0137,100.48,99.8645999999998,2024-07-01 | CHINA-WAREHOUSE | MAT-0137
2723.0,2024-07-01,CHINA-WAREHOUSE,MAT-0138,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0138
2724.0,2024-07-01,CHINA-WAREHOUSE,MAT-0139,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0139
2725.0,2024-07-01,CHINA-WAREHOUSE,MAT-0140,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0140
2726.0,2024-07-01,CHINA-WAREHOUSE,MAT-0141,0.0,4.455,2024-07-01 | CHINA-WAREHOUSE | MAT-0141
2727.0,2024-07-01,CHINA-WAREHOUSE,MAT-0142,333.0,325.1267000000001,2024-07-01 | CHINA-WAREHOUSE | MAT-0142
2728.0,2024-07-01,CHINA-WAREHOUSE,MAT-0143,286.03,256.68269999999984,2024-07-01 | CHINA-WAREHOUSE | MAT-0143
2729.0,2024-07-01,CHINA-WAREHOUSE,MAT-0144,1374.09,1283.6063999999988,2024-07-01 | CHINA-WAREHOUSE | MAT-0144
2730.0,2024-07-01,CHINA-WAREHOUSE,MAT-0145,1826.4,1713.9817999999973,2024-07-01 | CHINA-WAREHOUSE | MAT-0145
2731.0,2024-07-01,CHINA-WAREHOUSE,MAT-0146,495.0,412.7695999999999,2024-07-01 | CHINA-WAREHOUSE | MAT-0146
2732.0,2024-07-01,CHINA-WAREHOUSE,MAT-0147,20.63,23.378000000000053,2024-07-01 | CHINA-WAREHOUSE | MAT-0147
2733.0,2024-07-01,CHINA-WAREHOUSE,MAT-0148,2.75,16.2293,2024-07-01 | CHINA-WAREHOUSE | MAT-0148
2734.0,2024-07-01,CHINA-WAREHOUSE,MAT-0149,0.0,0.6886,2024-07-01 | CHINA-WAREHOUSE | MAT-0149
2735.0,2024-07-01,CHINA-WAREHOUSE,MAT-0150,15.17,37.784000000000034,2024-07-01 | CHINA-WAREHOUSE | MAT-0150
2736.0,2024-07-01,CHINA-WAREHOUSE,MAT-0151,193.93,321.8074500000002,2024-07-01 | CHINA-WAREHOUSE | MAT-0151
2737.0,2024-07-01,CHINA-WAREHOUSE,MAT-0152,0.0,0.61875,2024-07-01 | CHINA-WAREHOUSE | MAT-0152
2738.0,2024-07-01,CHINA-WAREHOUSE,MAT-0153,346.51,321.72719999999947,2024-07-01 | CHINA-WAREHOUSE | MAT-0153
2739.0,2024-07-01,CHINA-WAREHOUSE,MAT-0154,3.4000000000000004,9.16429999999999,2024-07-01 | CHINA-WAREHOUSE | MAT-0154
2740.0,2024-07-01,CHINA-WAREHOUSE,MAT-0155,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0155
2741.0,2024-07-01,CHINA-WAREHOUSE,MAT-0156,148.5,136.65685000000008,2024-07-01 | CHINA-WAREHOUSE | MAT-0156
2742.0,2024-07-01,CHINA-WAREHOUSE,MAT-0157,0.0,0.03,2024-07-01 | CHINA-WAREHOUSE | MAT-0157
2743.0,2024-07-01,CHINA-WAREHOUSE,MAT-0158,0.08,26.910999999999973,2024-07-01 | CHINA-WAREHOUSE | MAT-0158
2744.0,2024-07-01,CHINA-WAREHOUSE,MAT-0159,0.0,1.8214,2024-07-01 | CHINA-WAREHOUSE | MAT-0159
2745.0,2024-07-01,CHINA-WAREHOUSE,MAT-0160,0.03,0.0346999999999999,2024-07-01 | CHINA-WAREHOUSE | MAT-0160
2746.0,2024-07-01,CHINA-WAREHOUSE,MAT-0161,0.0,7.6029,2024-07-01 | CHINA-WAREHOUSE | MAT-0161
2747.0,2024-07-01,CHINA-WAREHOUSE,MAT-0162,0.0,0.1663,2024-07-01 | CHINA-WAREHOUSE | MAT-0162
2748.0,2024-07-01,CHINA-WAREHOUSE,MAT-0163,0.0,5.5574,2024-07-01 | CHINA-WAREHOUSE | MAT-0163
2749.0,2024-07-01,CHINA-WAREHOUSE,MAT-0164,0.0,18.571,2024-07-01 | CHINA-WAREHOUSE | MAT-0164
2750.0,2024-07-01,CHINA-WAREHOUSE,MAT-0165,31.69,20.991800000000023,2024-07-01 | CHINA-WAREHOUSE | MAT-0165
2751.0,2024-07-01,CHINA-WAREHOUSE,MAT-0166,0.0,0.0730999999999999,2024-07-01 | CHINA-WAREHOUSE | MAT-0166
2752.0,2024-07-01,CHINA-WAREHOUSE,MAT-0167,0.0,0.0317499999999999,2024-07-01 | CHINA-WAREHOUSE | MAT-0167
2753.0,2024-07-01,CHINA-WAREHOUSE,MAT-0168,0.0,0.1376,2024-07-01 | CHINA-WAREHOUSE | MAT-0168
2754.0,2024-07-01,CHINA-WAREHOUSE,MAT-0169,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0169
2755.0,2024-07-01,CHINA-WAREHOUSE,MAT-0170,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0170
2756.0,2024-07-01,CHINA-WAREHOUSE,MAT-0171,0.0,15.337600000000002,2024-07-01 | CHINA-WAREHOUSE | MAT-0171
2757.0,2024-07-01,CHINA-WAREHOUSE,MAT-0172,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0172
2758.0,2024-07-01,CHINA-WAREHOUSE,MAT-0173,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0173
2759.0,2024-07-01,CHINA-WAREHOUSE,MAT-0174,4.13,25.80705000000004,2024-07-01 | CHINA-WAREHOUSE | MAT-0174
2760.0,2024-07-01,CHINA-WAREHOUSE,MAT-0175,5.38,28.416950000000032,2024-07-01 | CHINA-WAREHOUSE | MAT-0175
2761.0,2024-07-01,CHINA-WAREHOUSE,MAT-0176,0.0,1.9831000000000003,2024-07-01 | CHINA-WAREHOUSE | MAT-0176
2762.0,2024-07-01,CHINA-WAREHOUSE,MAT-0177,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0177
2763.0,2024-07-01,CHINA-WAREHOUSE,MAT-0178,78.06,62.08475000000007,2024-07-01 | CHINA-WAREHOUSE | MAT-0178
2764.0,2024-07-01,CHINA-WAREHOUSE,MAT-0179,0.0,1.0025,2024-07-01 | CHINA-WAREHOUSE | MAT-0179
2765.0,2024-07-01,CHINA-WAREHOUSE,MAT-0180,0.1,2.407099999999998,2024-07-01 | CHINA-WAREHOUSE | MAT-0180
2766.0,2024-07-01,CHINA-WAREHOUSE,MAT-0181,0.0,0.011,2024-07-01 | CHINA-WAREHOUSE | MAT-0181
2767.0,2024-07-01,CHINA-WAREHOUSE,MAT-0182,0.0,0.7625,2024-07-01 | CHINA-WAREHOUSE | MAT-0182
2768.0,2024-07-01,CHINA-WAREHOUSE,MAT-0183,0.0,6.1223,2024-07-01 | CHINA-WAREHOUSE | MAT-0183
2769.0,2024-07-01,CHINA-WAREHOUSE,MAT-0184,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0184
2770.0,2024-07-01,CHINA-WAREHOUSE,MAT-0185,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0185
2771.0,2024-07-01,CHINA-WAREHOUSE,MAT-0186,0.0,0.255,2024-07-01 | CHINA-WAREHOUSE | MAT-0186
2772.0,2024-07-01,CHINA-WAREHOUSE,MAT-0187,0.15,0.0870000000000001,2024-07-01 | CHINA-WAREHOUSE | MAT-0187
2773.0,2024-07-01,CHINA-WAREHOUSE,MAT-0188,0.48,9.57840000000001,2024-07-01 | CHINA-WAREHOUSE | MAT-0188
2774.0,2024-07-01,CHINA-WAREHOUSE,MAT-0189,0.0,8.099300000000001,2024-07-01 | CHINA-WAREHOUSE | MAT-0189
2775.0,2024-07-01,CHINA-WAREHOUSE,MAT-0190,0.0,35.0843,2024-07-01 | CHINA-WAREHOUSE | MAT-0190
2776.0,2024-07-01,CHINA-WAREHOUSE,MAT-0191,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0191
2777.0,2024-07-01,CHINA-WAREHOUSE,MAT-0192,0.0,0.23375,2024-07-01 | CHINA-WAREHOUSE | MAT-0192
2778.0,2024-07-01,CHINA-WAREHOUSE,MAT-0193,48.96,49.64,2024-07-01 | CHINA-WAREHOUSE | MAT-0193
2779.0,2024-07-01,CHINA-WAREHOUSE,MAT-0194,0.0,0.0344999999999999,2024-07-01 | CHINA-WAREHOUSE | MAT-0194
2780.0,2024-07-01,CHINA-WAREHOUSE,MAT-0195,13.95,21.45070000000002,2024-07-01 | CHINA-WAREHOUSE | MAT-0195
2781.0,2024-07-01,CHINA-WAREHOUSE,MAT-0196,91.26,74.7249000000001,2024-07-01 | CHINA-WAREHOUSE | MAT-0196
2782.0,2024-07-01,CHINA-WAREHOUSE,MAT-0197,25.85,90.95880000000012,2024-07-01 | CHINA-WAREHOUSE | MAT-0197
2783.0,2024-07-01,CHINA-WAREHOUSE,MAT-0198,0.0,139.30280000000002,2024-07-01 | CHINA-WAREHOUSE | MAT-0198
2784.0,2024-07-01,CHINA-WAREHOUSE,MAT-0199,20.84,14.37959999999999,2024-07-01 | CHINA-WAREHOUSE | MAT-0199
2785.0,2024-07-01,CHINA-WAREHOUSE,MAT-0200,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0200
2786.0,2024-07-01,CHINA-WAREHOUSE,MAT-0201,18.0,22.6947,2024-07-01 | CHINA-WAREHOUSE | MAT-0201
2787.0,2024-07-01,CHINA-WAREHOUSE,MAT-0202,63.27,47.06730000000004,2024-07-01 | CHINA-WAREHOUSE | MAT-0202
2788.0,2024-07-01,CHINA-WAREHOUSE,MAT-0203,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0203
2789.0,2024-07-01,CHINA-WAREHOUSE,MAT-0204,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0204
2790.0,2024-07-01,CHINA-WAREHOUSE,MAT-0205,0.0,0.144,2024-07-01 | CHINA-WAREHOUSE | MAT-0205
2791.0,2024-07-01,CHINA-WAREHOUSE,MAT-0206,14.03,26.145600000000016,2024-07-01 | CHINA-WAREHOUSE | MAT-0206
2792.0,2024-07-01,CHINA-WAREHOUSE,MAT-0207,5.5,10.429499999999996,2024-07-01 | CHINA-WAREHOUSE | MAT-0207
2793.0,2024-07-01,CHINA-WAREHOUSE,MAT-0208,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0208
2794.0,2024-07-01,CHINA-WAREHOUSE,MAT-0209,0.0,0.006,2024-07-01 | CHINA-WAREHOUSE | MAT-0209
2795.0,2024-07-01,CHINA-WAREHOUSE,MAT-0210,0.0,0.20625,2024-07-01 | CHINA-WAREHOUSE | MAT-0210
2796.0,2024-07-01,CHINA-WAREHOUSE,MAT-0211,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0211
2797.0,2024-07-01,CHINA-WAREHOUSE,MAT-0212,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0212
2798.0,2024-07-01,CHINA-WAREHOUSE,MAT-0213,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0213
2799.0,2024-07-01,CHINA-WAREHOUSE,MAT-0214,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0214
2800.0,2024-07-01,CHINA-WAREHOUSE,MAT-0215,0.0,0.9903,2024-07-01 | CHINA-WAREHOUSE | MAT-0215
2801.0,2024-07-01,CHINA-WAREHOUSE,MAT-0216,0.0,1.6668,2024-07-01 | CHINA-WAREHOUSE | MAT-0216
2802.0,2024-07-01,CHINA-WAREHOUSE,MAT-0217,3.05,2.0800000000000027,2024-07-01 | CHINA-WAREHOUSE | MAT-0217
2803.0,2024-07-01,CHINA-WAREHOUSE,MAT-0218,0.0,6.681399999999997,2024-07-01 | CHINA-WAREHOUSE | MAT-0218
2804.0,2024-07-01,CHINA-WAREHOUSE,MAT-0219,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0219
2805.0,2024-07-01,CHINA-WAREHOUSE,MAT-0220,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0220
2806.0,2024-07-01,CHINA-WAREHOUSE,MAT-0221,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0221
2807.0,2024-07-01,CHINA-WAREHOUSE,MAT-0222,0.0,0.01375,2024-07-01 | CHINA-WAREHOUSE | MAT-0222
2808.0,2024-07-01,CHINA-WAREHOUSE,MAT-0223,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0223
2809.0,2024-07-01,CHINA-WAREHOUSE,MAT-0224,0.0,0.5228,2024-07-01 | CHINA-WAREHOUSE | MAT-0224
2810.0,2024-07-01,CHINA-WAREHOUSE,MAT-0225,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0225
2811.0,2024-07-01,CHINA-WAREHOUSE,MAT-0226,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0226
2812.0,2024-07-01,CHINA-WAREHOUSE,MAT-0227,0.0,0.0,2024-07-01 | CHINA-WAREHOUSE | MAT-0227
2813.0,2024-07-01,CHINA-WAREHOUSE,MAT-0228,0.0,3.8776,2024-07-01 | CHINA-WAREHOUSE | MAT-0228
2814.0,2024-07-01,CHINA-WAREHOUSE,MAT-0229,207.71,360.22979999999967,2024-07-01 | CHINA-WAREHOUSE | MAT-0229
2815.0,2024-07-01,CHINA-WAREHOUSE,MAT-0230,0.0,3.599099999999998,2024-07-01 | CHINA-WAREHOUSE | MAT-0230
2816.0,2024-07-01,CHINA-WAREHOUSE,MAT-0231,11.01,12.951999999999996,2024-07-01 | CHINA-WAREHOUSE | MAT-0231
2817.0,2024-07-01,CHINA-WAREHOUSE,MAT-0232,0.0,15.1065,2024-07-01 | CHINA-WAREHOUSE | MAT-0232
2818.0,2024-07-01,CHINA-WAREHOUSE,MAT-0233,204.82,165.2933999999999,2024-07-01 | CHINA-WAREHOUSE | MAT-0233
2819.0,2024-07-01,CHINA-WAREHOUSE,MAT-0234,29.66,85.16209999999997,2024-07-01 | CHINA-WAREHOUSE | MAT-0234
2820.0,2024-07-01,CHINA-WAREHOUSE,MAT-0235,0.0,0.0008,2024-07-01 | CHINA-WAREHOUSE | MAT-0235
