MONTH,MATERIAL_NAME,PLANT_NAME,TOTAL_QUANTITY
2024-06,MAT-0011,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0012,CHINA-WAREHOUSE,0.0
2024-06,MAT-0012,SINGAPORE-WAREHOUSE,2.75
2024-06,MAT-0013,CHINA-WAREHOUSE,165.5
2024-06,MAT-0013,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0014,CHINA-WAREHOUSE,0.22
2024-06,MAT-0014,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0015,CHINA-WAREHOUSE,298.39
2024-06,MAT-0015,SINGAPORE-WAREHOUSE,321.9
2024-06,MAT-0016,CHINA-WAREHOUSE,0.0
2024-06,MAT-0016,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0017,CHINA-WAREHOUSE,0.0
2024-06,MAT-0017,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0018,CHINA-WAREHOUSE,0.0
2024-06,MAT-0018,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0019,CHINA-WAREHOUSE,0.0
2024-06,MAT-0019,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0020,CHINA-WAREHOUSE,0.0
2024-06,MAT-0020,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0021,CHINA-WAREHOUSE,0.0
2024-06,MAT-0021,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0022,CHINA-WAREHOUSE,0.0
2024-06,MAT-0022,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0023,CHINA-WAREHOUSE,0.0
2024-06,MAT-0023,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0024,CHINA-WAREHOUSE,0.0
2024-06,MAT-0024,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0025,CHINA-WAREHOUSE,0.0
2024-06,MAT-0025,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0026,CHINA-WAREHOUSE,0.0
2024-06,MAT-0026,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0027,CHINA-WAREHOUSE,0.0
2024-06,MAT-0027,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0028,CHINA-WAREHOUSE,0.0
2024-06,MAT-0028,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0029,CHINA-WAREHOUSE,0.0
2024-06,MAT-0029,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0030,CHINA-WAREHOUSE,0.0
2024-06,MAT-0030,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0031,CHINA-WAREHOUSE,0.0
2024-06,MAT-0031,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0032,CHINA-WAREHOUSE,127.5
2024-06,MAT-0032,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0033,CHINA-WAREHOUSE,0.0
2024-06,MAT-0033,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0034,CHINA-WAREHOUSE,0.0
2024-06,MAT-0034,SINGAPORE-WAREHOUSE,0.5
2024-06,MAT-0035,CHINA-WAREHOUSE,25.25
2024-06,MAT-0035,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0036,CHINA-WAREHOUSE,37.13
2024-06,MAT-0036,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0037,CHINA-WAREHOUSE,0.0
2024-06,MAT-0037,SINGAPORE-WAREHOUSE,49.5
2024-06,MAT-0038,CHINA-WAREHOUSE,0.0
2024-06,MAT-0038,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0039,CHINA-WAREHOUSE,0.0
2024-06,MAT-0039,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0040,CHINA-WAREHOUSE,0.0
2024-06,MAT-0040,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0041,CHINA-WAREHOUSE,0.0
2024-06,MAT-0041,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0042,CHINA-WAREHOUSE,0.05
2024-06,MAT-0042,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0043,CHINA-WAREHOUSE,0.0
2024-06,MAT-0043,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0044,CHINA-WAREHOUSE,0.0
2024-06,MAT-0044,SINGAPORE-WAREHOUSE,74.25
2024-06,MAT-0045,CHINA-WAREHOUSE,0.0
2024-06,MAT-0045,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0046,CHINA-WAREHOUSE,20.06
2024-06,MAT-0046,SINGAPORE-WAREHOUSE,24.75
2024-06,MAT-0047,CHINA-WAREHOUSE,22.5
2024-06,MAT-0047,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0048,CHINA-WAREHOUSE,0.07
2024-06,MAT-0048,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0049,CHINA-WAREHOUSE,421.46
2024-06,MAT-0049,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0050,CHINA-WAREHOUSE,4.13
2024-06,MAT-0050,SINGAPORE-WAREHOUSE,74.25
2024-06,MAT-0051,CHINA-WAREHOUSE,0.0
2024-06,MAT-0051,SINGAPORE-WAREHOUSE,25.0
2024-06,MAT-0052,CHINA-WAREHOUSE,0.0
2024-06,MAT-0052,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0053,CHINA-WAREHOUSE,51.16
2024-06,MAT-0053,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0054,CHINA-WAREHOUSE,1.0
2024-06,MAT-0054,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0055,CHINA-WAREHOUSE,155.4
2024-06,MAT-0055,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0056,CHINA-WAREHOUSE,130.02
2024-06,MAT-0056,SINGAPORE-WAREHOUSE,789.25
2024-06,MAT-0057,CHINA-WAREHOUSE,0.0
2024-06,MAT-0057,SINGAPORE-WAREHOUSE,173.25
2024-06,MAT-0058,CHINA-WAREHOUSE,0.0
2024-06,MAT-0058,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0059,CHINA-WAREHOUSE,0.0
2024-06,MAT-0059,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0060,CHINA-WAREHOUSE,0.0
2024-06,MAT-0060,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0061,CHINA-WAREHOUSE,0.0
2024-06,MAT-0061,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0062,CHINA-WAREHOUSE,0.0
2024-06,MAT-0062,SINGAPORE-WAREHOUSE,24.75
2024-06,MAT-0063,CHINA-WAREHOUSE,0.0
2024-06,MAT-0063,SINGAPORE-WAREHOUSE,6.875
2024-06,MAT-0064,CHINA-WAREHOUSE,0.0
2024-06,MAT-0064,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0065,CHINA-WAREHOUSE,0.36
2024-06,MAT-0065,SINGAPORE-WAREHOUSE,265.15
2024-06,MAT-0066,CHINA-WAREHOUSE,0.2
2024-06,MAT-0066,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0067,CHINA-WAREHOUSE,0.0
2024-06,MAT-0067,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0068,CHINA-WAREHOUSE,0.0
2024-06,MAT-0068,SINGAPORE-WAREHOUSE,25.25
2024-06,MAT-0069,CHINA-WAREHOUSE,0.0
2024-06,MAT-0069,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0070,CHINA-WAREHOUSE,0.0
2024-06,MAT-0070,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0071,CHINA-WAREHOUSE,0.0
2024-06,MAT-0071,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0072,CHINA-WAREHOUSE,0.0
2024-06,MAT-0072,SINGAPORE-WAREHOUSE,27.5
2024-06,MAT-0073,CHINA-WAREHOUSE,0.0
2024-06,MAT-0073,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0074,CHINA-WAREHOUSE,0.0
2024-06,MAT-0074,SINGAPORE-WAREHOUSE,9.63
2024-06,MAT-0075,CHINA-WAREHOUSE,0.0
2024-06,MAT-0075,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0076,CHINA-WAREHOUSE,0.0
2024-06,MAT-0076,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0077,CHINA-WAREHOUSE,0.0
2024-06,MAT-0077,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0078,CHINA-WAREHOUSE,0.0
2024-06,MAT-0078,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0079,CHINA-WAREHOUSE,0.0
2024-06,MAT-0079,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0080,CHINA-WAREHOUSE,0.0
2024-06,MAT-0080,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0081,CHINA-WAREHOUSE,0.0
2024-06,MAT-0081,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0082,CHINA-WAREHOUSE,22.5
2024-06,MAT-0082,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0083,CHINA-WAREHOUSE,0.0
2024-06,MAT-0083,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0084,CHINA-WAREHOUSE,769.95
2024-06,MAT-0084,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0085,CHINA-WAREHOUSE,25.21
2024-06,MAT-0085,SINGAPORE-WAREHOUSE,12.0
2024-06,MAT-0086,CHINA-WAREHOUSE,0.0
2024-06,MAT-0086,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0087,CHINA-WAREHOUSE,0.0
2024-06,MAT-0087,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0088,CHINA-WAREHOUSE,0.0
2024-06,MAT-0088,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0089,CHINA-WAREHOUSE,0.0
2024-06,MAT-0089,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0090,CHINA-WAREHOUSE,0.0
2024-06,MAT-0090,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0091,CHINA-WAREHOUSE,0.0
2024-06,MAT-0091,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0092,CHINA-WAREHOUSE,100.46
2024-06,MAT-0092,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0093,CHINA-WAREHOUSE,0.0
2024-06,MAT-0093,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0094,CHINA-WAREHOUSE,0.0
2024-06,MAT-0094,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0095,CHINA-WAREHOUSE,0.0
2024-06,MAT-0095,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0096,CHINA-WAREHOUSE,0.0
2024-06,MAT-0096,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0097,CHINA-WAREHOUSE,99.16
2024-06,MAT-0097,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0098,CHINA-WAREHOUSE,0.0
2024-06,MAT-0098,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0099,CHINA-WAREHOUSE,298.51
2024-06,MAT-0099,SINGAPORE-WAREHOUSE,445.5
2024-06,MAT-0100,CHINA-WAREHOUSE,78.06
2024-06,MAT-0100,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0101,CHINA-WAREHOUSE,0.0
2024-06,MAT-0101,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0102,CHINA-WAREHOUSE,0.0
2024-06,MAT-0102,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0103,CHINA-WAREHOUSE,0.2
2024-06,MAT-0103,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0104,CHINA-WAREHOUSE,0.0
2024-06,MAT-0104,SINGAPORE-WAREHOUSE,81.125
2024-06,MAT-0105,CHINA-WAREHOUSE,0.0
2024-06,MAT-0105,SINGAPORE-WAREHOUSE,0.3
2024-06,MAT-0106,CHINA-WAREHOUSE,0.3
2024-06,MAT-0106,SINGAPORE-WAREHOUSE,26.125
2024-06,MAT-0107,CHINA-WAREHOUSE,0.0
2024-06,MAT-0107,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0108,CHINA-WAREHOUSE,0.0
2024-06,MAT-0108,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0109,CHINA-WAREHOUSE,0.0
2024-06,MAT-0109,SINGAPORE-WAREHOUSE,173.26999999999998
2024-06,MAT-0110,CHINA-WAREHOUSE,0.0
2024-06,MAT-0110,SINGAPORE-WAREHOUSE,3.75
2024-06,MAT-0111,CHINA-WAREHOUSE,24.759999999999998
2024-06,MAT-0111,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0112,CHINA-WAREHOUSE,326.35
2024-06,MAT-0112,SINGAPORE-WAREHOUSE,1060.145
2024-06,MAT-0113,CHINA-WAREHOUSE,1.3
2024-06,MAT-0113,SINGAPORE-WAREHOUSE,24.75
2024-06,MAT-0114,CHINA-WAREHOUSE,46.53
2024-06,MAT-0114,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0115,CHINA-WAREHOUSE,0.0
2024-06,MAT-0115,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0116,CHINA-WAREHOUSE,0.0
2024-06,MAT-0116,SINGAPORE-WAREHOUSE,11.4
2024-06,MAT-0117,CHINA-WAREHOUSE,0.0
2024-06,MAT-0117,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0118,CHINA-WAREHOUSE,0.0
2024-06,MAT-0118,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0119,CHINA-WAREHOUSE,0.0
2024-06,MAT-0119,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0120,CHINA-WAREHOUSE,0.0
2024-06,MAT-0120,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0121,CHINA-WAREHOUSE,0.0
2024-06,MAT-0121,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0122,CHINA-WAREHOUSE,0.0
2024-06,MAT-0122,SINGAPORE-WAREHOUSE,15.0
2024-06,MAT-0123,CHINA-WAREHOUSE,0.0
2024-06,MAT-0123,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0124,CHINA-WAREHOUSE,0.0
2024-06,MAT-0124,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0125,CHINA-WAREHOUSE,0.0
2024-06,MAT-0125,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0126,CHINA-WAREHOUSE,0.0
2024-06,MAT-0126,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0127,CHINA-WAREHOUSE,0.0
2024-06,MAT-0127,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0128,CHINA-WAREHOUSE,0.0
2024-06,MAT-0128,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0129,CHINA-WAREHOUSE,0.0
2024-06,MAT-0129,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0130,CHINA-WAREHOUSE,0.0
2024-06,MAT-0130,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0131,CHINA-WAREHOUSE,0.0
2024-06,MAT-0131,SINGAPORE-WAREHOUSE,24.75
2024-06,MAT-0132,CHINA-WAREHOUSE,0.0
2024-06,MAT-0132,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0133,CHINA-WAREHOUSE,0.0
2024-06,MAT-0133,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0134,CHINA-WAREHOUSE,0.0
2024-06,MAT-0134,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0135,CHINA-WAREHOUSE,0.0
2024-06,MAT-0135,SINGAPORE-WAREHOUSE,11.0
2024-06,MAT-0136,CHINA-WAREHOUSE,0.0
2024-06,MAT-0136,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0137,CHINA-WAREHOUSE,74.25
2024-06,MAT-0137,SINGAPORE-WAREHOUSE,272.25
2024-06,MAT-0138,CHINA-WAREHOUSE,0.0
2024-06,MAT-0138,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0139,CHINA-WAREHOUSE,0.0
2024-06,MAT-0139,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0140,CHINA-WAREHOUSE,0.0
2024-06,MAT-0140,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0141,CHINA-WAREHOUSE,0.0
2024-06,MAT-0141,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0142,CHINA-WAREHOUSE,388.84
2024-06,MAT-0142,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0143,CHINA-WAREHOUSE,280.79
2024-06,MAT-0143,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0144,CHINA-WAREHOUSE,1181.08
2024-06,MAT-0144,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0145,CHINA-WAREHOUSE,1249.31
2024-06,MAT-0145,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0146,CHINA-WAREHOUSE,144.39
2024-06,MAT-0146,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0147,CHINA-WAREHOUSE,25.330000000000002
2024-06,MAT-0147,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0148,CHINA-WAREHOUSE,2.85
2024-06,MAT-0148,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0149,CHINA-WAREHOUSE,0.0
2024-06,MAT-0149,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0150,CHINA-WAREHOUSE,51.05
2024-06,MAT-0150,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0151,CHINA-WAREHOUSE,83.24000000000001
2024-06,MAT-0151,SINGAPORE-WAREHOUSE,1324.14
2024-06,MAT-0152,CHINA-WAREHOUSE,0.0
2024-06,MAT-0152,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0153,CHINA-WAREHOUSE,544.51
2024-06,MAT-0153,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0154,CHINA-WAREHOUSE,49.7
2024-06,MAT-0154,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0155,CHINA-WAREHOUSE,0.0
2024-06,MAT-0155,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0156,CHINA-WAREHOUSE,148.52
2024-06,MAT-0156,SINGAPORE-WAREHOUSE,48.129999999999995
2024-06,MAT-0157,CHINA-WAREHOUSE,0.0
2024-06,MAT-0157,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0158,CHINA-WAREHOUSE,132.0
2024-06,MAT-0158,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0159,CHINA-WAREHOUSE,0.0
2024-06,MAT-0159,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0160,CHINA-WAREHOUSE,0.1
2024-06,MAT-0160,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0161,CHINA-WAREHOUSE,0.0
2024-06,MAT-0161,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0162,CHINA-WAREHOUSE,0.0
2024-06,MAT-0162,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0163,CHINA-WAREHOUSE,0.0
2024-06,MAT-0163,SINGAPORE-WAREHOUSE,39.9
2024-06,MAT-0164,CHINA-WAREHOUSE,24.75
2024-06,MAT-0164,SINGAPORE-WAREHOUSE,265.375
2024-06,MAT-0165,CHINA-WAREHOUSE,0.0
2024-06,MAT-0165,SINGAPORE-WAREHOUSE,147.13
2024-06,MAT-0166,CHINA-WAREHOUSE,0.0
2024-06,MAT-0166,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0167,CHINA-WAREHOUSE,0.0
2024-06,MAT-0167,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0168,CHINA-WAREHOUSE,0.0
2024-06,MAT-0168,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0169,CHINA-WAREHOUSE,0.0
2024-06,MAT-0169,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0170,CHINA-WAREHOUSE,0.0
2024-06,MAT-0170,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0171,CHINA-WAREHOUSE,0.0
2024-06,MAT-0171,SINGAPORE-WAREHOUSE,75.05
2024-06,MAT-0172,CHINA-WAREHOUSE,0.0
2024-06,MAT-0172,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0173,CHINA-WAREHOUSE,0.0
2024-06,MAT-0173,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0174,CHINA-WAREHOUSE,0.0
2024-06,MAT-0174,SINGAPORE-WAREHOUSE,1.675
2024-06,MAT-0175,CHINA-WAREHOUSE,22.01
2024-06,MAT-0175,SINGAPORE-WAREHOUSE,78.00999999999999
2024-06,MAT-0176,CHINA-WAREHOUSE,25.5
2024-06,MAT-0176,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0177,CHINA-WAREHOUSE,0.0
2024-06,MAT-0177,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0178,CHINA-WAREHOUSE,60.31
2024-06,MAT-0178,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0179,CHINA-WAREHOUSE,13.75
2024-06,MAT-0179,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0180,CHINA-WAREHOUSE,1.05
2024-06,MAT-0180,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0181,CHINA-WAREHOUSE,0.0
2024-06,MAT-0181,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0182,CHINA-WAREHOUSE,0.0
2024-06,MAT-0182,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0183,CHINA-WAREHOUSE,0.0
2024-06,MAT-0183,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0184,CHINA-WAREHOUSE,0.0
2024-06,MAT-0184,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0185,CHINA-WAREHOUSE,0.0
2024-06,MAT-0185,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0186,CHINA-WAREHOUSE,0.0
2024-06,MAT-0186,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0187,CHINA-WAREHOUSE,0.0
2024-06,MAT-0187,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0188,CHINA-WAREHOUSE,0.15000000000000002
2024-06,MAT-0188,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0189,CHINA-WAREHOUSE,0.0
2024-06,MAT-0189,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0190,CHINA-WAREHOUSE,0.0
2024-06,MAT-0190,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0191,CHINA-WAREHOUSE,0.0
2024-06,MAT-0191,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0192,CHINA-WAREHOUSE,0.0
2024-06,MAT-0192,SINGAPORE-WAREHOUSE,23.375
2024-06,MAT-0193,CHINA-WAREHOUSE,112.2
2024-06,MAT-0193,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0194,CHINA-WAREHOUSE,0.69
2024-06,MAT-0194,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0195,CHINA-WAREHOUSE,49.910000000000004
2024-06,MAT-0195,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0196,CHINA-WAREHOUSE,22.53
2024-06,MAT-0196,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0197,CHINA-WAREHOUSE,0.2
2024-06,MAT-0197,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0198,CHINA-WAREHOUSE,196.82
2024-06,MAT-0198,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0199,CHINA-WAREHOUSE,0.0
2024-06,MAT-0199,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0200,CHINA-WAREHOUSE,0.0
2024-06,MAT-0200,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0201,CHINA-WAREHOUSE,74.85
2024-06,MAT-0201,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0202,CHINA-WAREHOUSE,66.02000000000001
2024-06,MAT-0202,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0203,CHINA-WAREHOUSE,0.0
2024-06,MAT-0203,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0204,CHINA-WAREHOUSE,0.0
2024-06,MAT-0204,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0205,CHINA-WAREHOUSE,0.96
2024-06,MAT-0205,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0206,CHINA-WAREHOUSE,75.2
2024-06,MAT-0206,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0207,CHINA-WAREHOUSE,0.0
2024-06,MAT-0207,SINGAPORE-WAREHOUSE,24.75
2024-06,MAT-0208,CHINA-WAREHOUSE,0.0
2024-06,MAT-0208,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0209,CHINA-WAREHOUSE,0.0
2024-06,MAT-0209,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0210,CHINA-WAREHOUSE,0.0
2024-06,MAT-0210,SINGAPORE-WAREHOUSE,42.625
2024-06,MAT-0211,CHINA-WAREHOUSE,0.0
2024-06,MAT-0211,SINGAPORE-WAREHOUSE,24.75
2024-06,MAT-0212,CHINA-WAREHOUSE,0.0
2024-06,MAT-0212,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0213,CHINA-WAREHOUSE,0.0
2024-06,MAT-0213,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0214,CHINA-WAREHOUSE,5.2
2024-06,MAT-0214,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0215,CHINA-WAREHOUSE,0.0
2024-06,MAT-0215,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0216,CHINA-WAREHOUSE,0.0
2024-06,MAT-0216,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0217,CHINA-WAREHOUSE,0.03
2024-06,MAT-0217,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0218,CHINA-WAREHOUSE,0.0
2024-06,MAT-0218,SINGAPORE-WAREHOUSE,99.0
2024-06,MAT-0219,CHINA-WAREHOUSE,0.0
2024-06,MAT-0219,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0220,CHINA-WAREHOUSE,0.0
2024-06,MAT-0220,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0221,CHINA-WAREHOUSE,0.0
2024-06,MAT-0221,SINGAPORE-WAREHOUSE,53.75
2024-06,MAT-0222,CHINA-WAREHOUSE,0.0
2024-06,MAT-0222,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0223,CHINA-WAREHOUSE,0.0
2024-06,MAT-0223,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0224,CHINA-WAREHOUSE,0.0
2024-06,MAT-0224,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0225,CHINA-WAREHOUSE,0.0
2024-06,MAT-0225,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0226,CHINA-WAREHOUSE,0.0
2024-06,MAT-0226,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0227,CHINA-WAREHOUSE,0.0
2024-06,MAT-0227,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0228,CHINA-WAREHOUSE,0.0
2024-06,MAT-0228,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0229,CHINA-WAREHOUSE,663.0699999999999
2024-06,MAT-0229,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0230,CHINA-WAREHOUSE,0.0
2024-06,MAT-0230,SINGAPORE-WAREHOUSE,0.0
2024-06,MAT-0231,CHINA-WAREHOUSE,5.65
2024-06,MAT-0231,SINGAPORE-WAREHOUSE,49.5
